altitude_km,velocity_ms,alpha_deg,Twall_K,CL_sc,CD_sc,q_sc,CL_krd,CD_krd,q_krd,CL_fr,CD_fr,q_fr,CL_vd,CD_vd,q_vd,Kn_fostrad
112.8678131854332,4063.0928364057854,6.476093472005907,421.21052788376255,0.01034130034484311,1.5638793322912292,1193.5112111435992,0.010530145512878814,1.5661508364234011,1193.521792541598,0.010406415973474373,1.564698999986427,1193.516175151991,0.010441584154208476,1.5649001392788413,1193.515973514834,0.6656730758429706
57.8717467956337,9650.568811795143,11.015924019867311,328.8557427788922,-0.07464902080061166,0.16674815932902795,7595619.187426456,-0.07450877209403543,0.16663968798347126,7594599.550626861,-0.07457824670342768,0.16672253534622558,7595344.056024083,-0.07459473492093202,0.1667240281517659,7595375.265766076,9.00122258259147e-05
79.76156591019733,7516.157661449103,6.641946798384495,532.2929400446055,0.05541790235725677,0.2633168280702412,572177.7997170849,0.05559441320430229,0.2634840665806095,572207.9624333447,0.055428769938817915,0.26317142892908824,572118.6432433231,0.05554445360836245,0.2634620449997356,572210.8456437753,0.002047406436278803
54.1068404639758,7320.80222902368,18.903772386744848,1143.091045112861,-0.32588702159144556,0.2460246408268578,3955412.424212954,-0.32567152504822505,0.2459966711721997,3955168.157940178,-0.3258545261149609,0.24600481793827073,3955344.0353993797,-0.32593461504534393,0.24606075157491702,3955519.8934534285,5.5764172995234156e-05
69.13362456389525,7641.844264024236,4.211491255200494,369.47334240351177,0.13939887066580622,0.20112911663096633,1614512.8957112678,0.13925990240066927,0.20107650425025464,1614495.3851287325,0.1392130657365239,0.20112706131382727,1614605.6271147446,0.13926423853740955,0.20113513998955992,1614605.6271147446,0.0004227884420011209
117.3725736779744,7355.0610607436365,13.40195346504034,800.4275155147112,-0.05534205858852016,1.7524857415109671,3922.5935243895983,-0.05535330314020484,1.751862321684738,3922.585471280346,-0.055382265233967665,1.7530240510045805,3922.613694507017,-0.055396588679165026,1.7527715924592604,3922.6124635862475,1.236453573440408
40.266484950877874,5328.791763483454,17.635551933084862,915.8247849368512,-0.2844291047511893,0.22619256184759384,3497516.279489359,-0.28428398796203525,0.22616246406672103,3497357.677330154,-0.2844002992049051,0.2261454276135374,3497400.837005988,-0.28422767983971725,0.22604602860851275,3497078.1337484675,9.13926331730104e-06
68.35371315237973,5200.728857757676,3.0170158562728124,1004.1299610702632,0.18073287836699475,0.2105259449855621,489933.43420598854,0.1807708639546475,0.21060471551260848,489971.77691528894,0.18060009908666644,0.2104795001608812,489930.1572696246,0.18083832466889824,0.21060997089164282,489961.55902278144,0.0003775272398471589
92.90225239255857,6164.689273525853,5.768696279248279,1191.2421145636629,0.06810620355596787,0.5918866533867911,81962.71148753444,0.06822948865034092,0.5922414325232671,81964.37733002,0.0682023544810545,0.5921775984404007,81964.4571654468,0.06827559629465095,0.5922198132223319,81963.50430231358,0.016888731335377508
106.46102354839935,9942.233551721394,1.8515393767299408,389.32074402126995,0.09063806132496321,1.3208440851020962,46513.072294352554,0.09048851572028463,1.3200868410060478,46513.11095248732,0.09061991143901704,1.3206813635625079,46512.94110056569,0.09052611472636088,1.320492402190859,46513.29193513449,0.22346963098505482
